,file_id,emotion,origin
924,eb787e3d-a923-46e1-9176-01ad2fddab79.wav,happy,crema
925,2bae30f1-9f9d-48b6-a829-c89ab47d52e4.wav,angry,crema
926,2e64f668-8d6f-4dd0-bd37-c076d500cdb2.wav,neutral,crema
927,0de16201-a298-4cb7-9efb-a6eaf1ce8b2c.wav,disgust,crema
928,63620b84-be97-43e5-904d-4910ac2729b2.wav,sadness,crema
929,21be337b-dfac-4b9e-bd46-f3ab95d26e31.wav,sadness,crema
930,3119144b-027b-421f-a130-cf6e6f14136c.wav,neutral,crema
931,6e1d8909-746a-41d9-8bf3-28d8018e6299.wav,sadness,crema
932,7c9d0de4-dcc6-4f8c-bf7a-47af63b5163b.wav,happy,crema
933,3a469f9d-6513-42c3-80d5-d91f18ac5ad5.wav,fear,crema
934,c10d1360-f3dd-4392-abc1-6d8d829bdd09.wav,angry,crema
935,616a397e-40cb-44b7-a319-5f2b23876d9f.wav,angry,crema
936,a49350be-abaa-4e74-9bd7-b39aa111e5f9.wav,angry,crema
937,23c82750-ba8a-497e-9793-062ff7da7da0.wav,sadness,crema
938,145ca6bd-fc94-4635-ad9f-56c791c65189.wav,neutral,crema
939,9a4812ce-b72c-4d82-810d-bf2fa3930931.wav,angry,crema
940,65d90805-d33a-4a2e-a802-b6f1025a44ba.wav,sadness,crema
941,4a4cbcc1-1b3e-4473-b751-e68a5263ba85.wav,neutral,crema
942,3e62fdcb-6147-4fb4-a90a-5c3205642b33.wav,neutral,crema
943,bad21d1a-e294-4a40-8b16-cb9fab385cbc.wav,fear,crema
944,131d1de8-f752-4b86-ac30-b6e0ea2c0e81.wav,disgust,crema
945,e458f7cd-4073-4767-8a18-b1e6746a164c.wav,neutral,crema
946,e06d068c-998f-4687-a425-f1a1324abac1.wav,disgust,crema
947,df78abbd-6a23-4451-baae-7427e0aa36b2.wav,neutral,crema
948,ac07fcd2-0f64-474a-b2f8-1566240d8cf8.wav,angry,crema
949,26f4ec66-10ee-4813-98f6-da2537958a7a.wav,neutral,crema
950,775aef85-5381-46b5-ac3a-d038fc4f6058.wav,happy,crema
951,8816c2d6-a051-4aaa-a8ac-32e32b93556e.wav,fear,crema
952,944d53da-70b1-443f-a107-4d91d6fbdd59.wav,happy,crema
953,66604eb3-caf9-4151-a89f-c8adc49e1294.wav,happy,crema
954,b380d48e-ab6b-4e0b-8e6c-4dd0fda12b52.wav,happy,crema
955,3ad6742b-6b8e-4c0d-b792-146e8ee85b7c.wav,happy,crema
956,eec85549-0ba9-4bb7-baf9-db9cb8889dc0.wav,fear,crema
957,f5265d29-9eca-441b-aa41-e7f73a60985f.wav,disgust,crema
958,b8793cee-a5d9-4b0c-92e2-eb777884f650.wav,happy,crema
959,caca246b-ac93-441a-bae8-2a8ba47268e2.wav,angry,crema
960,a3f33b01-09e8-4c74-a3eb-8a830cc78ec4.wav,disgust,crema
961,0ba977d4-bda0-4700-bd79-5593b6ae7433.wav,sadness,crema
962,6e02b562-a7eb-4d4f-bfc3-68442293c6eb.wav,fear,crema
963,f7d777e5-d238-468a-aa99-e930cbb5111e.wav,disgust,crema
964,3cadecc2-6150-44f4-800b-a53a5f07b319.wav,angry,crema
965,b27f1e18-2852-4868-a145-1c352280ba5e.wav,disgust,crema
966,36155477-5449-4285-9159-bdea836037b4.wav,angry,crema
967,78dcd341-053c-4043-a850-66be9f9d0d51.wav,happy,crema
968,af2e5754-d4f2-497a-86a9-77eb5f658ab9.wav,happy,crema
969,44a3920a-da5a-4599-9a5d-9d9feb64bb1a.wav,happy,crema
970,303d3791-3d66-489c-8ccc-9aa7834cb35e.wav,angry,crema
971,b55b351b-a311-4d01-98a2-fecae7d3f2ca.wav,fear,crema
972,c7f5d5e3-1527-4bcf-865a-36bab464d8a4.wav,fear,crema
973,76b7ec2b-4cf4-45c3-a98b-d64430517139.wav,angry,crema
974,707cfe60-292c-4a51-90a0-cb36ce56a634.wav,happy,crema
975,839cb6af-e2ec-4d21-8ae2-8abf1ec02828.wav,happy,crema
976,16e46bf3-ab1f-4ac3-b1aa-75aace587b89.wav,happy,crema
977,97f58efc-af19-421d-80e4-7c6cef007007.wav,fear,crema
978,9b29381b-1f34-475c-90ce-345b05a5f4c7.wav,angry,crema
979,fd4776fd-6316-459a-82bc-410870b06981.wav,neutral,crema
980,eb4a0bd6-f143-4ce6-93f4-a62384ee2b99.wav,neutral,crema
981,32e62d0e-712a-4c03-bad7-4a1eb0c28168.wav,fear,crema
982,afff552f-2649-4757-885f-e5ff7278734a.wav,neutral,crema
983,69474b03-4cba-46ae-8a2b-5e13eb57a030.wav,sadness,crema
984,b26273e7-b390-4a15-a166-290441266fda.wav,fear,crema
985,836bb3a6-1d5a-4c62-9117-8dcacf05b7cb.wav,disgust,crema
986,8276a166-d85e-4907-9526-b4b502cd9fe9.wav,happy,crema
987,d7d4de59-5b3c-414d-89f5-27621dd512b1.wav,fear,crema
988,cb55a1a3-681c-43ef-b619-e8ebe6d2707a.wav,angry,crema
989,40d77a3b-8c3e-49c7-9e96-a2e8f9ab6b56.wav,sadness,crema
990,46fd71a4-5df2-4d69-bb2e-90e3f842b40e.wav,fear,crema
991,6ae6e8cc-8d92-4c6b-bab7-e4b9e74acebb.wav,fear,crema
992,8448c5e2-6201-41bc-a6a8-5313f5d1997a.wav,neutral,crema
993,e46a1e49-9610-4c96-b7f8-f61d32251b7d.wav,neutral,crema
994,e647af26-cffe-4b71-942d-992fd461819d.wav,neutral,crema
995,fdd8e390-6c22-4b75-8d45-c98c56976b2e.wav,angry,crema
996,7d8b7332-cb47-4a94-a685-8f0cfb347196.wav,angry,crema
997,28ecf8ee-e830-475e-97c4-658336bc101d.wav,angry,crema
998,67ee31c8-e18f-4023-b5c8-1f4b617fb4c6.wav,neutral,crema
999,107a2e90-23ae-48b3-9025-51bdf5440ded.wav,happy,crema
1000,c415711d-de04-454d-9c29-50e70a5088e8.wav,happy,crema
1001,3466bd70-5f03-4073-8169-e46fda3eb7d4.wav,disgust,crema
1002,98a46eb7-e84e-4a2c-82a0-6685b65fc3c9.wav,happy,crema
1003,d4e553f9-0d85-4f51-99ab-a1da8b112f77.wav,happy,crema
1004,b046c9db-bff3-4e10-97be-3f9d0496842f.wav,fear,crema
1005,6306b628-9c80-4868-a73a-5cec1c7c6210.wav,sadness,crema
1006,72252e2f-13a7-4b10-8265-7d1ad6df9a93.wav,happy,crema
1007,4dbf22de-5198-4b88-961f-9b069957418e.wav,neutral,crema
1008,ef497184-111f-49b2-a227-c5a3994c22a2.wav,disgust,crema
1009,2cb0ca0e-bc0e-42b9-ad32-80f321089f7a.wav,sadness,crema
1010,97d5c4d3-cc0e-4939-8799-3e490f7e7798.wav,disgust,crema
1011,4f8c3b88-5679-4768-b7d3-884484b7ea95.wav,fear,crema
1012,348b9f84-37b4-405b-8694-86f602faba4c.wav,happy,crema
1013,94a8648d-f905-46b1-9398-eb9d3a634bd7.wav,happy,crema
1014,23338126-5bb1-4168-849f-f9cc69c5ca3f.wav,angry,crema
1015,0dc93584-a1a7-4440-9041-88824499ed8f.wav,happy,crema
1016,2821d50f-94e7-4fd8-9e15-39e47170a446.wav,angry,crema
1017,010da505-db63-442a-9b3e-1ca58d067a5a.wav,happy,crema
1018,3811eb56-2b8d-4c7e-98d4-c4c42e7c3e6d.wav,angry,crema
1019,e5ff1a9a-9b21-4027-aede-9a9051343f72.wav,happy,crema
1020,97015f82-22c6-4342-82fb-6bb7fd3a4977.wav,angry,crema
1021,a0c88e8f-7a8e-4f05-bb11-96bb66fadca8.wav,happy,crema
1022,4c624427-6ca9-41e0-8c33-461d284c31a4.wav,fear,crema
1023,584f6da4-3a28-4630-8dad-b6f14b5c6dd1.wav,happy,crema
1024,9f23b9b8-5c64-4a51-97ad-6a41a3244989.wav,neutral,crema
1025,7ab562d5-5eb3-41fc-9e3b-80def3bf5f8c.wav,angry,crema
1026,15a07e03-0d00-4308-b56e-c7f245649846.wav,happy,crema
1027,1776c743-1071-40c1-b32e-3a7947bf9cce.wav,happy,crema
1028,5a840624-f46d-4d19-a886-504687520465.wav,sadness,crema
1029,cbb930d9-293b-4ac1-b700-c42df6b8cd6c.wav,fear,crema
1030,4fd9638d-e12b-4788-b672-400a4cae5e28.wav,fear,crema
1031,02275b62-d368-40a3-98f2-8eab3b36ea92.wav,neutral,crema
1032,7430a4c0-e9ea-4985-a4d9-c0d543a2c0ee.wav,angry,crema
1033,c7e71614-54fd-41a6-8539-642275f317a5.wav,sadness,crema
1034,6b0504a1-5a96-4f04-afe3-8061700e05f0.wav,angry,crema
1035,bf6e6b8a-5c43-47b5-bff3-1e2490b4105c.wav,happy,crema
1036,a0538b00-5a56-4417-b5b2-60bbe5ec4fb4.wav,disgust,crema
1037,65d7a86f-476a-4620-be31-f454d5106fa2.wav,fear,crema
1038,09dcf60f-5014-4e42-b74c-603df0cde569.wav,sadness,crema
1039,2b85349e-6c81-4b32-bf8e-d431a490eb17.wav,sadness,crema
1040,cd74bf3e-0e6b-4dd0-979a-3f08ddf7cc2a.wav,fear,crema
1041,8245ff46-0972-4876-be77-84147df27ba0.wav,sadness,crema
1042,4db84be8-e70f-433f-8845-b20c2585592f.wav,sadness,crema
1043,14f657e7-975b-442b-990b-90bd6d4a6983.wav,sadness,crema
1044,6ae1512c-863d-4c72-945d-d101406654f1.wav,sadness,crema
1045,341edb57-25ec-4331-a41f-0e3f1743bed3.wav,disgust,crema
1046,c3e7d44a-4dfc-49ff-bc54-c5f4f082ad88.wav,angry,crema
1047,14157d4d-01c9-421f-985e-50d70566730a.wav,sadness,crema
1048,da2fbdb1-3bda-483d-a3e9-dee99827f596.wav,fear,crema
1049,1b3fa972-7406-4d3d-a754-44073d1b72ca.wav,fear,crema
1050,1e2a2108-7664-40e0-828f-ec4c49cc9a11.wav,angry,crema
1051,ffb94540-6b0d-4305-9446-3def7003d477.wav,fear,crema
1052,b4842192-25c1-4330-ad37-ea7c37d52fb6.wav,neutral,crema
1053,077bb4ac-2f99-4f25-8023-7c22ed58be45.wav,fear,crema
1054,44fccd95-4395-4055-b474-0810fd30423a.wav,neutral,crema
1055,53bb1812-e9c6-489c-92bf-1d8cd73991d8.wav,fear,crema
1056,572f3877-b638-43f9-8fac-813032a228a1.wav,sadness,crema
1057,81f53bec-46f0-4a7d-8429-d70f2190c6cb.wav,angry,crema
1058,7fd8f816-2028-4c33-b010-35b22ca8e639.wav,disgust,crema
1059,c045c3a2-616f-4ae0-8bf1-96d68b7e45db.wav,happy,crema
1060,fd70bd7a-25e7-48cf-8f96-fc75aca7a734.wav,fear,crema
1061,33978531-6ed4-4c9d-b110-3a6f2e3416a8.wav,neutral,crema
1062,b3660657-f357-40b6-85c3-704e742ac1c8.wav,disgust,crema
1063,0787a78a-611d-4722-b18b-e0e3f75dec48.wav,happy,crema
1064,57349e85-e7f3-42d1-88ba-d3696fb0f404.wav,happy,crema
1065,480717f4-c341-4b79-90d4-e9d8a68d4f67.wav,angry,crema
1066,57346fcd-53c3-44e8-b80b-130a03210ce0.wav,disgust,crema
1067,9c12ad66-a12b-4df6-bd99-433a78bd61f0.wav,sadness,crema
1068,d1fb3c05-1927-4de8-b88c-a9e103083cc7.wav,disgust,crema
1069,3d91511f-24a6-4f1d-a371-08db2d087175.wav,neutral,crema
1070,c81b1b15-7802-4403-8802-80bd059cd5c6.wav,angry,crema
1071,c5373f8e-2b86-4c0b-a455-a94d7085bfb4.wav,disgust,crema
1072,5d8a6122-b014-4a2e-90c2-79fe7e58ce8a.wav,sadness,crema
1073,dda2afb4-6118-4655-885b-6ab882368e4e.wav,happy,crema
1074,ec2b2428-ba3e-4121-bde1-3193ef046c56.wav,happy,crema
1075,b0705525-38db-43b9-8928-3532dc02c0e5.wav,happy,crema
1076,ff45feb5-4b06-4c08-912f-284a2a1954c0.wav,happy,crema
1077,3a6e91c4-3ebd-471b-94e1-090928c4a3e9.wav,happy,crema
1078,58874161-b95b-483a-8134-202bac6cc83e.wav,fear,crema
1079,9f6d9af0-8c70-40f7-b89b-3cb65afc4b0f.wav,neutral,crema
1080,7335291b-150a-4daf-8069-4470a83e3150.wav,happy,crema
1081,b406bdcf-c51e-472d-af5d-4e8cdf2195ab.wav,sadness,crema
1082,109454bf-9c9f-4f1d-bb4a-d4f504197555.wav,neutral,crema
1083,cb548082-cbc8-478e-a483-94ea416b2105.wav,sadness,crema
1084,74a0ab0f-236e-49d4-a22f-fe97a4724771.wav,neutral,crema
1085,821eb4a0-4d8d-4898-a1dc-169d2c6a5044.wav,happy,crema
1086,15ab2da8-f6fc-4653-b22c-08e56d26b273.wav,fear,crema
1087,58f18fae-6ff3-4073-927a-83f5c94f5684.wav,disgust,crema
1088,d9727323-d60d-467b-87a7-930df1a09c30.wav,neutral,crema
1089,d8131a23-dd7a-4e11-b7ed-9990cbc2f9e8.wav,angry,crema
1090,a8a2abfd-e2b5-4ef8-a13b-1ea8a496c1be.wav,happy,crema
1091,8c981df2-6de5-49be-ac25-8650bbd305de.wav,disgust,crema
1092,119adf17-5f4e-43d7-93eb-d2a3dc353c1f.wav,neutral,crema
1093,08c423bf-73c5-4404-a367-34f61abc7077.wav,neutral,crema
1094,8d0bc0c4-cbcb-4d7f-bc4e-e7f109728816.wav,sadness,crema
1095,8b4e977b-b73a-4a7e-a587-9c91253df45a.wav,fear,crema
1096,d69421ee-787c-4910-b095-c6315b632358.wav,neutral,crema
1097,bf9a9ac8-5dec-42e6-9197-b1c985611ece.wav,disgust,crema
1098,1d876f66-9b6b-4bef-b8d2-85b2d960ffcd.wav,neutral,crema
1099,def0c772-4262-477e-b3f5-6759e3d2e90a.wav,disgust,crema
1100,f10abc0f-c060-49d5-83ad-299cee909f49.wav,angry,crema
1101,153290c8-4679-4461-a2a1-94f0f016a940.wav,disgust,crema
1102,ab63d56f-0f43-49b5-8dc2-46aa79ea8468.wav,fear,crema
1103,4c8c82af-8ed1-4399-b4a8-ebab2e45108c.wav,happy,crema
1104,64bf37cf-baab-489c-a14d-37471d1f2779.wav,angry,crema
1105,31330968-25ee-4b0e-99d7-72bdff72285c.wav,angry,crema
1106,e6c84016-8e1c-4c9d-944e-683d9dc66491.wav,neutral,crema
1107,82c8a4f4-7667-4135-b1ad-f24e7822166d.wav,fear,crema
1108,093b3527-6333-4811-bae5-e93cab53a43a.wav,fear,crema
1109,123e2f5a-a3e6-4e39-94e9-8a1c88acfbe1.wav,neutral,crema
1110,d6d317fd-48ed-4c1f-a53c-d61f53143a98.wav,happy,crema
1111,70ab8dd8-bd37-4dff-9034-09880d44797b.wav,angry,crema
1112,5a4fa6e0-078a-4261-8871-1e6cf748d93f.wav,fear,crema
1113,130f94ad-9456-4bee-bfd7-f834d32a57e9.wav,disgust,crema
1114,bc31cfa2-6c39-44ec-8202-7a68680d3765.wav,happy,crema
1115,70868fbf-d81b-4705-94f5-0721c462a456.wav,fear,crema
1116,235bfe7f-fba6-4041-8814-836e974c631f.wav,fear,crema
1117,4c84953c-1a2a-4b86-85f6-b010835963e7.wav,sadness,crema
1118,9b8697a6-aeea-45f1-9997-e78b1e2ceda6.wav,angry,crema
1119,4f37d412-b700-4231-9493-aba17f834695.wav,neutral,crema
1120,fb128111-c7a9-4247-bb46-6aec6058cf50.wav,angry,crema
1121,d6d3adb3-a1f8-47d0-8268-d4d00d88b44f.wav,angry,crema
1122,8d9f317d-5af1-4a16-94d8-7c2d0bfdbb24.wav,sadness,crema
1123,3066deaf-0185-4aca-8576-3239e773dd09.wav,angry,crema
1124,975128c4-d0e3-4787-ac4f-b3ca394f2682.wav,happy,crema
1125,3a7626c9-e6b4-46bb-b902-9286800c8ebc.wav,fear,crema
1126,59d8af95-2bc1-4c2a-9c90-ee63f714bbe2.wav,neutral,crema
1127,2b9d1151-731b-491c-92e1-b733ced1a3a0.wav,neutral,crema
1128,69332c62-0bcb-492e-97c8-6b149b0f8075.wav,angry,crema
1129,fae3ebc4-5c87-4499-a11f-7780cbad8453.wav,fear,crema
1130,942d4a33-0337-42fc-bbfe-7f57411bd434.wav,happy,crema
1131,38087ad2-bd49-402a-9a81-577e4929c836.wav,neutral,crema
1132,9885fc69-602a-4d99-abdb-f367c8b38805.wav,sadness,crema
1133,9965465e-de9b-452a-8ed4-c6ae842f381e.wav,disgust,crema
1134,222f72e4-8b81-441e-921d-8f82805a1a99.wav,disgust,crema
1135,c76c32c4-c402-4118-95af-09ff0e986c58.wav,sadness,crema
1136,e69f5092-b9b4-4bf7-9aff-884431fe7f76.wav,angry,crema
1137,9265d6dd-2037-4901-b8dc-62daaa292e13.wav,fear,crema
1138,6aa87b22-b158-45c5-99d7-2326ce99c144.wav,happy,crema
1139,610bd500-c7c8-4f8f-b51e-dbde0485e967.wav,angry,crema
1140,3a6528fa-3a0f-4dfe-979a-f4a8b41972b4.wav,neutral,crema
1141,3f1eda79-2a1a-4e81-b2aa-292a7cdd12ac.wav,sadness,crema
1142,dabf2742-881d-4999-ba46-accbe139ec67.wav,fear,crema
1143,0715587f-b9ae-4f0d-8e17-d3956c4e90f0.wav,sadness,crema
1144,9f8e76cc-c1b9-4fb8-b146-1993e9f8a95e.wav,neutral,crema
1145,cf7164da-ecc9-4d08-a529-3502925e8a44.wav,fear,crema
1146,afd5ff3c-14eb-447a-89f1-43e417e32ba0.wav,neutral,crema
1147,a0a5be5a-4783-4b2e-a158-8181725d8641.wav,happy,crema
1148,5da2eb11-4162-4a8b-bf15-f02cf7ddf709.wav,disgust,crema
1149,d69df733-4bbd-42f1-8271-01f200efaf02.wav,neutral,crema
1150,968b8606-070c-4607-ace1-b1de236c8d4e.wav,neutral,crema
1151,c5233321-3389-4e46-a03e-f9c03d80e9c8.wav,disgust,crema
1152,f18c6443-592d-4631-a94d-11ff78b69f27.wav,neutral,crema
1153,7f490b52-f85d-4db2-8477-c54dc8376826.wav,angry,crema
1154,2cb1d771-e025-4385-aef4-0f56a2144b40.wav,angry,crema
1155,f637cb15-8b46-4148-b08e-e48d013d6b1d.wav,angry,crema
1156,bca39299-4a18-47e2-a127-d3a5d6074d12.wav,sadness,crema
1157,8b63d1ee-8245-41c7-b51b-e4504a8ebaba.wav,disgust,crema
1158,ed12c0a6-af8f-4049-8182-9ffbe1bc252a.wav,happy,crema
1159,c6cd27c1-9dfb-46ec-ab5b-8ca5cc83f1d1.wav,sadness,crema
1160,a2e0092f-3fde-4c36-b386-a0728d83f489.wav,happy,crema
1161,b1b5bad7-e9b2-429d-be2f-43544b555ec1.wav,happy,crema
1162,078c202c-307a-466d-ae25-3e896a5fbffe.wav,happy,crema
1163,ce7d170e-4ceb-4d99-bad8-9d21b11f314c.wav,neutral,crema
1164,f54f278b-53a1-4a73-b9f0-7f70bbd19909.wav,happy,crema
1165,4e34493c-f6b1-42fa-8958-ca6428c32578.wav,neutral,crema
1166,7fdf21f4-27cc-41df-ae93-2f356bec9da5.wav,neutral,crema
1167,4feb4aab-dc8c-4dd5-8008-c5ddbf942f65.wav,fear,crema
1168,0cf1cebc-3553-4b39-ac0b-b8f987b16bdb.wav,neutral,crema
1169,86fc704a-c7f2-459d-8d03-87b378559307.wav,sadness,crema
1170,b4f0f50c-679d-4fff-b14c-21fd6dad8acb.wav,neutral,crema
1171,e2bef2cb-fe59-438f-a940-21044cbd2848.wav,disgust,crema
1172,9be52b6d-31ed-4761-911e-0f38589691fc.wav,angry,crema
1173,95e6ee6d-5446-44e6-92f2-b263e3082666.wav,happy,crema
1174,2f21eec6-72d4-45d0-9e6d-ac073a78c4fa.wav,neutral,crema
1175,82d40519-bc69-4275-82d5-fda19f6618a8.wav,disgust,crema
1176,7d3cd91b-1516-46c6-ac91-e3f52793e94f.wav,neutral,crema
1177,f324f58b-a27a-4bae-a16c-62b7130ad270.wav,neutral,crema
1178,b6354f64-58d3-4fd4-a0d0-df208d40ebc6.wav,angry,crema
1179,2acf7e93-2270-4456-8be1-9130db81b359.wav,happy,crema
1180,b32ea014-858d-47bb-b561-ff8c209423d5.wav,neutral,crema
1181,9a422ce3-5acf-437c-b3be-3b1408c0fb9d.wav,fear,crema
1182,7eeb387d-bdfe-4d9c-909c-adcee616a38d.wav,angry,crema
1183,a7e9b4b0-6e21-4af3-a133-bd392da019e3.wav,disgust,crema
1184,d3d39069-2932-452f-990f-b7381a01d1e4.wav,fear,crema
1185,4659ec91-e145-4428-9755-e3bf4edd5b1d.wav,neutral,crema
1186,a7d252d0-16a5-426c-86c5-5012725e3cb4.wav,angry,crema
1187,66b63f99-73ee-43d4-b79b-f26f239fbd82.wav,happy,crema
1188,61b944fa-e6ec-4a66-a0d0-6b166944e50c.wav,sadness,crema
1189,103fd8f9-7754-4cff-8f32-4a7fb872bd54.wav,happy,crema
1190,08283216-04b5-4f82-8db4-ce03b3c7aa1d.wav,fear,crema
1191,8b49d263-29b8-436f-a283-417cf767cd05.wav,sadness,crema
1192,9396be96-bd5f-4c97-ab7a-660191e17da0.wav,sadness,crema
1193,5c3e68dd-057f-40d2-8186-f495411a2b60.wav,angry,crema
1194,00a139d0-c4a2-4ed0-9e38-3b303bef9668.wav,disgust,crema
1195,9e062c60-6da1-4ac0-ba76-f25e8e13690e.wav,sadness,crema
1196,87ff71a8-a2f7-4c73-8183-1edc7b672c2e.wav,fear,crema
1197,7c52b678-662c-43d9-9008-3f7d1c9984c4.wav,sadness,crema
1198,00b51bcc-573e-498a-8dac-5c8e08d7f36a.wav,fear,crema
1199,495d8e10-405f-41c8-b9d7-78262e50a267.wav,angry,crema
1200,11f29bff-a6e0-4c10-90e0-26c2692c3fbf.wav,sadness,crema
1201,9d6e5ab9-12e2-43ec-80f1-2723c4068b89.wav,neutral,crema
1202,8170b9a2-0c6a-4560-b882-381eaaaf7c13.wav,fear,crema
1203,a2181ab1-76bb-4ccf-98f0-3d671137b2e2.wav,happy,crema
1204,46aced98-6a03-4a5c-acf5-e05b2efceda1.wav,sadness,crema
1205,03619e69-2bed-4f15-8118-40ffa43626ff.wav,neutral,crema
1206,c8d84c4e-0cd9-4597-ba75-a78ea0534f07.wav,sadness,crema
1207,dc9d5f63-0e82-4c82-9017-f7c89281a9e5.wav,sadness,crema
1208,0c7db9ad-be52-44b8-b9bd-d68b5bf47529.wav,angry,crema
1209,5a7b6415-205b-44df-84b7-f5c79735786c.wav,disgust,crema
1210,708923b0-d10b-45be-9137-fd6c606e348b.wav,sadness,crema
1211,348526c1-c9e3-4867-9e0b-0e4f1e0405fc.wav,sadness,crema
1212,d7acc705-b6e2-41ff-8639-0ef0c611aecf.wav,angry,crema
1213,d6cb85bd-af27-4eb5-a83b-79ae352aabe0.wav,sadness,crema
1214,2f0db661-b77f-4b89-a2ad-65154facf956.wav,sadness,crema
1215,63d8a717-54e7-43d6-bcd7-8f4504ca001b.wav,neutral,crema
1216,b9233c8e-8c4d-469b-96ea-4a4308e8027c.wav,angry,crema
1217,ace6460b-99b8-4ee5-91ae-15695184c512.wav,angry,crema
1218,3b59aaa1-eccf-45bd-94be-8fc416497d90.wav,happy,crema
1219,07d7b72f-6b72-45f2-97f0-054ad9c2e28a.wav,happy,crema
1220,841c4209-c214-4c40-9e22-3047032bcbab.wav,neutral,crema
1221,572aa542-dadd-494e-8773-ff78d9a32e63.wav,sadness,crema
1222,926f8176-c45e-4fe1-9339-5f352ace8257.wav,fear,crema
1223,4d99a10c-3680-4931-a104-56ba35b62c19.wav,neutral,crema
1224,da7c66b1-474f-486b-a9ac-42bd4710cfab.wav,happy,crema
1225,bb14db10-654a-4821-8053-19a4be945dc3.wav,sadness,crema
1226,2c94889d-926f-441b-97e4-83414fc5fc45.wav,angry,crema
1227,e40989de-ac23-4a1d-b4d8-08f4d08d6e15.wav,neutral,crema
1228,c672ee1c-8488-4c13-8fa6-a9a6b99f3d05.wav,happy,crema
1229,adc8e67f-2574-437f-8d5d-9bcf9f9f92dd.wav,disgust,crema
1230,b040e052-d62a-4359-81b5-525dc44ec6e8.wav,fear,crema
1231,a989726f-419c-49e1-8ccf-24e746e125e7.wav,fear,crema
1232,8178ceb4-be1d-46bb-9946-49af7ab41c51.wav,fear,crema
1233,6668ae48-e33c-4951-a02f-be2984c6fe1e.wav,neutral,crema
1234,b66eee2e-bef6-4948-8c31-914d8ac64864.wav,sadness,crema
1235,74216db9-230e-475b-937e-2c16b1ab832d.wav,angry,crema
1236,1c3944fc-b7e4-48f7-8706-21b61e35e02b.wav,neutral,crema
1237,fb07ca6a-ddf3-458f-853f-13b5697ccae0.wav,angry,crema
1238,ab98183e-b0f8-42cb-bf07-36071d8dede7.wav,fear,crema
1239,404af78d-0dd6-4829-abfc-1488c57b2670.wav,neutral,crema
1240,f37114ba-2939-4187-82d4-68b7b2dd53fc.wav,neutral,crema
1241,aad59da2-47ac-4c1a-a6aa-c51c408c343a.wav,fear,crema
1242,58926ef8-de44-44ea-aa6c-8d4182e68736.wav,fear,crema
1243,2bd9b432-aea0-4450-9a4f-aae4d86c3c50.wav,neutral,crema
1244,ca5b01a5-70fa-425e-9c16-9b910d3929c3.wav,sadness,crema
1245,52e63b2b-9e7a-4030-9712-0a0eedca8290.wav,neutral,crema
1246,0ad17a6b-9bd6-46cd-bdd5-e7546f6d9cbb.wav,fear,crema
1247,b4f59e4b-3183-4b81-a50f-5947b2f7157e.wav,disgust,crema
1248,c4bc38be-19ff-4239-9dd9-9920863cce3c.wav,neutral,crema
1249,f8a928b1-68c5-4da0-8aaa-9c71b1f0100e.wav,disgust,crema
1250,c74297de-75c5-4619-8a91-bb8313ee97ec.wav,neutral,crema
1251,04fceae7-2bf6-4165-9816-a6a2f5a60078.wav,fear,crema
1252,b9337ede-193e-498b-a35e-26c32f32be23.wav,disgust,crema
1253,64de8e65-2f68-45f7-9321-cf7a92d7684f.wav,happy,crema
1254,aeb9222c-1fdb-48bd-80ed-24c994e1c36c.wav,sadness,crema
1255,cb679ce6-97a8-4577-aa1e-03c6d39d2cb3.wav,sadness,crema
1256,97d1deb0-0ae1-48d6-900e-3c395cce3f06.wav,fear,crema
1257,ef9ff537-00a1-4216-b830-7c82b5c7d41a.wav,neutral,crema
1258,7109f0ce-d1a5-4921-b029-84af145b0c5a.wav,neutral,crema
1259,d120589e-e56f-4807-a33a-1122ebf57fb7.wav,disgust,crema
1260,9bf780bd-438b-4249-8b57-d80071541818.wav,happy,crema
1261,27bad9bb-e92d-412f-944c-bb711c15582f.wav,fear,crema
1262,3f26507f-c667-4caf-a524-c4c5100e0bbd.wav,fear,crema
1263,3d96c78f-2c83-4d1d-99b2-6f4b78c47839.wav,angry,crema
1264,55fc303d-7808-4911-a83a-7f911b85c01e.wav,sadness,crema
1265,8ecb99bc-2a33-4db1-a533-3ca920bf624d.wav,disgust,crema
1266,dcabda2f-b30c-4601-b23f-e57090a8723e.wav,happy,crema
1267,49a0da71-0cd7-4e34-a09b-70e32e01f1ff.wav,angry,crema
1268,e2854045-3566-4103-8559-bb137d992ce5.wav,fear,crema
1269,aac5a01a-9bf5-4f55-b99a-68e2490b2733.wav,neutral,crema
1270,4e34e31b-24d2-4ecb-b4c3-34e0cd5af011.wav,happy,crema
1271,ad526ece-97f7-4199-9484-f8d9ee423d4f.wav,neutral,crema
1272,65f06aa0-62c3-40b5-a4e8-7218986ef3b1.wav,fear,crema
1273,f0c91e72-a7f9-48ec-a3c8-bc07d773e1a6.wav,happy,crema
1274,d4a9ccf3-f969-4a9f-8593-724baa9d7408.wav,disgust,crema
1275,e78ac881-891b-46d6-9440-ee037f8e0e62.wav,fear,crema
1276,f34568bc-0492-454f-b0e5-df4b6c7fcc0c.wav,angry,crema
1277,ab221192-7e08-4ab0-b408-1768367c747c.wav,angry,crema
1278,181db621-920d-4145-bfad-3fc0765fba78.wav,happy,crema
1279,35cc0c44-be62-47f9-b803-3eaab5c5237a.wav,angry,crema
